Taxonomic rank	region	name	sample_sum	abundance	observation_name	sample	n
weak affiliation	rpoB	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv	15160.0	16.197446444788717	57	OS_rpoB_SEDH_rep3	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv
Genus	rpoB	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv	0.0	0.0	1	OS_rpoB_SL_rep1	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv
Species	rpoB	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv	5547.0	98.50825785828451	55	OS_rpoB_SL_rep1	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv
weak affiliation	rpoB	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv	84.0	1.4917421417155035	57	OS_rpoB_SL_rep1	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv
Genus	rpoB	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv	1.0	0.027925160569673275	1	OS_rpoB_VEL_rep1	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv
Species	rpoB	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv	1146.0	32.00223401284558	55	OS_rpoB_VEL_rep1	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv
weak affiliation	rpoB	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv	2434.0	67.96984082658476	57	OS_rpoB_VEL_rep1	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv
Genus	rpoB	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv	34.0	0.04491947523483637	1	OS_rpoB_VEL_rep2	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv
Species	rpoB	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv	25804.0	34.09123938116817	55	OS_rpoB_VEL_rep2	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv
weak affiliation	rpoB	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv	49853.0	65.863841143597	57	OS_rpoB_VEL_rep2	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv
Genus	rpoB	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv	3.0	0.007756748371082842	1	OS_rpoB_VEL_rep3	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv
Species	rpoB	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv	13187.0	34.09608025648981	55	OS_rpoB_VEL_rep3	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv
weak affiliation	rpoB	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv	25486.0	65.89616299513911	57	OS_rpoB_VEL_rep3	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv
Genus	rpoB	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv	0.0	0.0	1	OS_rpoB_VEL_rep4	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv
Species	rpoB	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv	2571.0	39.93476234855545	55	OS_rpoB_VEL_rep4	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv
weak affiliation	rpoB	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv	3867.0	60.06523765144455	57	OS_rpoB_VEL_rep4	/home/gpascal/work/RPOB/RESULTS97perc/OralSecretions_rpoB_affi_tables_merged.tsv
